id,video_name,channel_name,channel_id,date,duration,region_code,region_name,category,statistics,channel_stat
55,مشاعر مؤثرة لحظة استقبال العائلة لنا بعد العودة من السفر | صاروا يبكوا 🥺,عصومي ووليد - Assomi & Waleed,UCPoGWDam0BC4nGe5aomgd2Q,2022-11-29T17:08:55Z,PT10M42S,BH,Bahrain,24,"{'viewCount': '825868', 'likeCount': '50918', 'favoriteCount': '0', 'commentCount': '1852'}","{'viewCount': '1808651844', 'subscriberCount': '8650000', 'hiddenSubscriberCount': False, 'videoCount': '445'}"
56,ملخص مباراة ويلز وإنكلترا | المنتخب الإنكليزي يتأهل إلى ثمن النهائي متصدراً للمجموعة الثانية,beIN SPORTS,UCJUCcJUeh0Cz2xyKwkw5Q1w,2022-11-29T21:23:19Z,PT5M2S,BH,Bahrain,17,"{'viewCount': '1388618', 'likeCount': '27587', 'favoriteCount': '0', 'commentCount': '896'}","{'viewCount': '662059394', 'subscriberCount': '8500000', 'hiddenSubscriberCount': False, 'videoCount': '3913'}"
57,رونالدو غاضب جداً 😡 وهذا هو وحش الكرة البرازيلية 🇧🇷,محمد عدنان Mohamad Adnan,UCxUPU7lI249SW_j5WgByJRA,2022-11-29T17:45:40Z,PT9M16S,BH,Bahrain,17,"{'viewCount': '1465225', 'likeCount': '250028', 'favoriteCount': '0', 'commentCount': '5492'}","{'viewCount': '504640991', 'subscriberCount': '6060000', 'hiddenSubscriberCount': False, 'videoCount': '213'}"
58,ملخص مباراة هولندا وقطر | هولندا تتأهل متصدرة إلى ثمن نهائي كأس العالم FIFA قطر 2022™,beIN SPORTS,UCJUCcJUeh0Cz2xyKwkw5Q1w,2022-11-29T17:13:21Z,PT3M37S,BH,Bahrain,17,"{'viewCount': '1026740', 'likeCount': '18915', 'favoriteCount': '0', 'commentCount': '1825'}","{'viewCount': '662059394', 'subscriberCount': '8500000', 'hiddenSubscriberCount': False, 'videoCount': '3913'}"
59,المغرب إلى نصف نهائي كأس العالم ؟ 🔥🇲🇦,محمد عدنان Mohamad Adnan,UCxUPU7lI249SW_j5WgByJRA,2022-11-28T15:45:57Z,PT11M24S,BH,Bahrain,17,"{'viewCount': '2002775', 'likeCount': '348809', 'favoriteCount': '0', 'commentCount': '7427'}","{'viewCount': '504640991', 'subscriberCount': '6060000', 'hiddenSubscriberCount': False, 'videoCount': '213'}"
60,Argentina vs. Mexico - Melhores Momentos,RTP,UCWPpeeDOykyH5ducPITCDPw,2022-11-26T21:06:44Z,PT2M6S,BH,Bahrain,17,"{'viewCount': '2344038', 'likeCount': '28907', 'favoriteCount': '0'}","{'viewCount': '530399808', 'subscriberCount': '615000', 'hiddenSubscriberCount': False, 'videoCount': '24828'}"
61,من 0.01$ الى كأس العالم قطر في 30 يوم! اليوم #26,كمستكا,UC4kb-WfHhIQoKyd6ixL9kWw,2022-11-28T11:07:24Z,PT8M19S,BH,Bahrain,20,"{'viewCount': '770745', 'likeCount': '75554', 'favoriteCount': '0', 'commentCount': '2555'}","{'viewCount': '86971614', 'subscriberCount': '1190000', 'hiddenSubscriberCount': False, 'videoCount': '86'}"
62,أول مرة نجرب الكرفان في البر ( دخل علينا فجأة ) !!,قناة سعود Saud Channel l,UC7loSNYw43oSTLlThtm_Ytw,2022-11-25T15:29:14Z,PT27M45S,BH,Bahrain,24,"{'viewCount': '2305627', 'likeCount': '146066', 'favoriteCount': '0', 'commentCount': '4077'}","{'viewCount': '1779486491', 'subscriberCount': '9050000', 'hiddenSubscriberCount': False, 'videoCount': '344'}"
63,ميسي غير 🔥 والحكم قتل المنتخب السعودي 😡 وهذه مشكلة المنتخب التونسي !,محمد عدنان Mohamad Adnan,UCxUPU7lI249SW_j5WgByJRA,2022-11-27T19:03:06Z,PT12M11S,BH,Bahrain,17,"{'viewCount': '1902482', 'likeCount': '312370', 'favoriteCount': '0', 'commentCount': '5768'}","{'viewCount': '504640991', 'subscriberCount': '6060000', 'hiddenSubscriberCount': False, 'videoCount': '213'}"
64,Egg Drop From Space,Mark Rober,UCY1kMZp36IQSyNx_9h4mpCg,2022-11-25T14:59:03Z,PT26M57S,BH,Bahrain,28,"{'viewCount': '21378591', 'likeCount': '695557', 'favoriteCount': '0', 'commentCount': '24115'}","{'viewCount': '3136218445', 'subscriberCount': '23000000', 'hiddenSubscriberCount': False, 'videoCount': '111'}"
65,Maher Zain & Humood - Tahayya | World Cup 2022 | ماهر زين و حمود الخضر - تهيّا,Awakening Music,UCBq5hp6DvwWam2XOXw6lYJA,2022-11-23T16:00:07Z,PT3M21S,BH,Bahrain,10,"{'viewCount': '15521042', 'likeCount': '303154', 'favoriteCount': '0', 'commentCount': '17903'}","{'viewCount': '5093674224', 'subscriberCount': '12700000', 'hiddenSubscriberCount': False, 'videoCount': '736'}"
66,كواليس مباراة السعودية و الأرجنتين | 22 نوفمبر 2022 يوم لا يُنسى,المنتخب السعودي,UCSSHK4M_OXOCtrAqbgvUHnw,2022-11-24T19:56:10Z,PT9M59S,BH,Bahrain,17,"{'viewCount': '2452999', 'likeCount': '87959', 'favoriteCount': '0', 'commentCount': '5617'}","{'viewCount': '10408636', 'subscriberCount': '117000', 'hiddenSubscriberCount': False, 'videoCount': '106'}"
67,تحدي الثلاثين نسخة كأس العالم| سليمان عبدالغفور يواجه محمد الصراف💪🏻,M12 ALFOUZAN - قدم الكرة,UCqe2V_eejw-b5SeOw63TQNw,2022-11-25T15:36:53Z,PT26M18S,BH,Bahrain,17,"{'viewCount': '629735', 'likeCount': '61107', 'favoriteCount': '0', 'commentCount': '913'}","{'viewCount': '70894383', 'subscriberCount': '1120000', 'hiddenSubscriberCount': False, 'videoCount': '65'}"
68,정국 Jung Kook (of BTS) featuring Fahad Al Kubaisi - Dreamers | FIFA World Cup 2022 Soundtrack,FIFA,UCpcTrCXblq78GZrTUTLWeBw,2022-11-22T12:09:19Z,PT4M16S,BH,Bahrain,17,"{'viewCount': '42047667', 'likeCount': '3379309', 'favoriteCount': '0', 'commentCount': '171918'}","{'viewCount': '4343682153', 'subscriberCount': '16000000', 'hiddenSubscriberCount': False, 'videoCount': '10034'}"
69,ما اقدر اروح لكأس العالم😭❌,AboFlah,UCqq5n-Oe-r1EEHI3yvhVJcA,2022-11-25T17:08:31Z,PT14M1S,BH,Bahrain,24,"{'viewCount': '3511573', 'likeCount': '459047', 'favoriteCount': '0', 'commentCount': '20650'}","{'viewCount': '3806400626', 'subscriberCount': '27300000', 'hiddenSubscriberCount': False, 'videoCount': '577'}"
70,تحدي السقوط في الماء ( لك 3 ثواني للنجاة ) !!,Saud Brothers,UCVXFRM2jUeYyrp2Y9laB8WA,2022-11-24T11:29:13Z,PT11M32S,BH,Bahrain,22,"{'viewCount': '1599202', 'likeCount': '90325', 'favoriteCount': '0', 'commentCount': '1460'}","{'viewCount': '1286596036', 'subscriberCount': '6980000', 'hiddenSubscriberCount': False, 'videoCount': '186'}"
71,! قضيت ٢٤ ساعه في جزيرة منعزلة 😨,Ayatee,UCmWV4bvAO4vUQtRZayT1usw,2022-11-22T16:50:19Z,PT15M29S,BH,Bahrain,26,"{'viewCount': '2484935', 'likeCount': '123824', 'favoriteCount': '0', 'commentCount': '5408'}","{'viewCount': '1013976757', 'subscriberCount': '6670000', 'hiddenSubscriberCount': False, 'videoCount': '193'}"
72,واخيراً تحدي القفز في الملعب الصابوني 😱!!,POWER Rakan,UCi2pntVKiXpmrEIrZtiytjg,2022-11-25T09:28:54Z,PT11M15S,BH,Bahrain,22,"{'viewCount': '527379', 'likeCount': '51093', 'favoriteCount': '0', 'commentCount': '1005'}","{'viewCount': '72123024', 'subscriberCount': '839000', 'hiddenSubscriberCount': False, 'videoCount': '131'}"
73,تحدي ظروف الحظ ( تشتري بالفلوس اللي تطلع لك ) !!,قناة سعود Saud Channel l,UC7loSNYw43oSTLlThtm_Ytw,2022-11-21T10:59:35Z,PT21M15S,BH,Bahrain,24,"{'viewCount': '1922268', 'likeCount': '181178', 'favoriteCount': '0', 'commentCount': '2167'}","{'viewCount': '1779486491', 'subscriberCount': '9050000', 'hiddenSubscriberCount': False, 'videoCount': '344'}"
74,Jung Kook from BTS performs 'Dreamers' at FIFA World Cup opening ceremony,FIFA,UCpcTrCXblq78GZrTUTLWeBw,2022-11-20T18:38:56Z,PT2M4S,BH,Bahrain,10,"{'viewCount': '32659815', 'likeCount': '1676951', 'favoriteCount': '0', 'commentCount': '69227'}","{'viewCount': '4343682153', 'subscriberCount': '16000000', 'hiddenSubscriberCount': False, 'videoCount': '10034'}"
75,정국 (Jung Kook) 'Dreamers' @ FIFA World Cup Qatar 2022 Opening Ceremony,BANGTANTV,UCLkAepWjdylmXSltofFvsYQ,2022-11-21T15:00:02Z,PT5M5S,BH,Bahrain,10,"{'viewCount': '45646608', 'likeCount': '2648198', 'favoriteCount': '0', 'commentCount': '99860'}","{'viewCount': '18647480348', 'subscriberCount': '72200000', 'hiddenSubscriberCount': False, 'videoCount': '1863'}"
76,وش يصير اذا تحدينا بعض ناكل جميع الاحرف,Zeeyad x,UCPGIpOrnHVEp3pDLiJTCEqQ,2022-11-21T15:31:37Z,PT21M48S,BH,Bahrain,22,"{'viewCount': '858863', 'likeCount': '75700', 'favoriteCount': '0', 'commentCount': '1137'}","{'viewCount': '54277340', 'subscriberCount': '842000', 'hiddenSubscriberCount': False, 'videoCount': '109'}"
77,أنا مشجع سعودي في كأس العالم 🇸🇦 #عمر_يجرب,عمر فاروق Omar Farooq,UC7lfpgPpjx7YvuE12_UcGrg,2022-11-23T18:19:59Z,PT10M38S,BH,Bahrain,22,"{'viewCount': '1342708', 'likeCount': '97010', 'favoriteCount': '0', 'commentCount': '3146'}","{'viewCount': '631991962', 'subscriberCount': '5330000', 'hiddenSubscriberCount': False, 'videoCount': '233'}"
78,ميسي وينو كسرنا عينو 😭🇸🇦🔥 !!,عبدالله النعيمي,UCKrzNQINh6mc03WbgMA5EGA,2022-11-23T09:20:22Z,PT19M10S,BH,Bahrain,17,"{'viewCount': '627006', 'likeCount': '50591', 'favoriteCount': '0', 'commentCount': '1776'}","{'viewCount': '425174577', 'subscriberCount': '2730000', 'hiddenSubscriberCount': False, 'videoCount': '1045'}"
79,تابعت كل مباريات كاس العالم ال64 من الملعب: اليوم 1,Osama Marwah I اسامة مروة,UCwBGFE-r7YeFFHT7JmxWPgg,2022-11-21T12:55:59Z,PT6M46S,BH,Bahrain,22,"{'viewCount': '1428445', 'likeCount': '110709', 'favoriteCount': '0', 'commentCount': '3165'}","{'viewCount': '539984670', 'subscriberCount': '5740000', 'hiddenSubscriberCount': False, 'videoCount': '157'}"
80,Morgan Freeman kicks off the 2022 FIFA World Cup Opening Ceremony in Qatar | FOX Soccer,FOX Soccer,UCooTLkxcpnTNx6vfOovfBFA,2022-11-20T16:03:30Z,PT5M5S,BH,Bahrain,17,"{'viewCount': '2760092', 'likeCount': '45142', 'favoriteCount': '0', 'commentCount': '5287'}","{'viewCount': '325255336', 'subscriberCount': '874000', 'hiddenSubscriberCount': False, 'videoCount': '8948'}"
81,"وش يصير اذا تحكمت بأعضاء فله باور 👑😂 (  نظف المسبح و لك 10,000$ 🧹🤑 )",FFearFFul,UCluPPa2FoTzks_JupmO4KkA,2022-11-23T09:35:22Z,PT18M27S,BH,Bahrain,24,"{'viewCount': '1004613', 'likeCount': '89959', 'favoriteCount': '0', 'commentCount': '3516'}","{'viewCount': '649879270', 'subscriberCount': '4030000', 'hiddenSubscriberCount': False, 'videoCount': '516'}"
82,"Tukoh Taka - Official FIFA Fan Festival™ Anthem | Nicki Minaj, Maluma, & Myriam Fares (FIFA Sound)",FIFA,UCpcTrCXblq78GZrTUTLWeBw,2022-11-18T15:00:11Z,PT3M15S,BH,Bahrain,17,"{'viewCount': '45605097', 'likeCount': '782424', 'favoriteCount': '0', 'commentCount': '101191'}","{'viewCount': '4343682153', 'subscriberCount': '16000000', 'hiddenSubscriberCount': False, 'videoCount': '10034'}"
83,شافت ابوها فاجأة بعد غياب..!👳🏻‍♂️(مين يشهد للعروسة..!🤭),يوميات حمدى ووفاء,UCLACApi-a7dewNn6EysoE4w,2022-11-21T11:15:04Z,PT28M19S,BH,Bahrain,24,"{'viewCount': '2155224', 'likeCount': '110593', 'favoriteCount': '0', 'commentCount': '3076'}","{'viewCount': '2058241202', 'subscriberCount': '6120000', 'hiddenSubscriberCount': False, 'videoCount': '606'}"
84,من 0.01$ الى كأس العالم قطر في 30 يوم! اليوم #21,كمستكا,UC4kb-WfHhIQoKyd6ixL9kWw,2022-11-23T12:18:03Z,PT8M5S,BH,Bahrain,20,"{'viewCount': '1050794', 'likeCount': '93370', 'favoriteCount': '0', 'commentCount': '2218'}","{'viewCount': '86971614', 'subscriberCount': '1190000', 'hiddenSubscriberCount': False, 'videoCount': '86'}"
85,اول شخص يفتح الخزنة يفوز 🔥,POWR eSports,UCm6dEXyAMIy0njEOW-suLww,2022-11-23T10:45:04Z,PT20M38S,BH,Bahrain,24,"{'viewCount': '1194713', 'likeCount': '101362', 'favoriteCount': '0', 'commentCount': '1568'}","{'viewCount': '274577736', 'subscriberCount': '2280000', 'hiddenSubscriberCount': False, 'videoCount': '270'}"
86,تحدي رجعنا على المدرسة انا و أخواتي 📚🚌,Narins Beauty,UCWXYdNyGX01rnTB-tQci8JQ,2022-11-20T13:33:09Z,PT16M59S,BH,Bahrain,24,"{'viewCount': '1658237', 'likeCount': '96650', 'favoriteCount': '0', 'commentCount': '4901'}","{'viewCount': '2115185041', 'subscriberCount': '13700000', 'hiddenSubscriberCount': False, 'videoCount': '418'}"
87,حجزت لليوتيوبرز اغرب سكن في كأس العالم قطر 😳,Aziz - عزيز,UCOeqhT9p_VmS8NOHQvhp2FQ,2022-11-21T10:00:19Z,PT9M20S,BH,Bahrain,20,"{'viewCount': '327596', 'likeCount': '24630', 'favoriteCount': '0', 'commentCount': '245'}","{'viewCount': '245134638', 'subscriberCount': '1640000', 'hiddenSubscriberCount': False, 'videoCount': '935'}"
88,أقوى مقلب في بوخلود من ارتفاع 30 الف قدم !! 🤯🚁,Loko Friends,UCQIFqvNXQavNXGpyy6LEp0A,2022-11-20T12:00:30Z,PT13M9S,BH,Bahrain,24,"{'viewCount': '491382', 'likeCount': '21978', 'favoriteCount': '0', 'commentCount': '309'}","{'viewCount': '381648194', 'subscriberCount': '2040000', 'hiddenSubscriberCount': False, 'videoCount': '149'}"
89,هل تقدر ترفع مطرقة الثور؟,AboFlah,UCqq5n-Oe-r1EEHI3yvhVJcA,2022-11-18T19:36:46Z,PT13M57S,BH,Bahrain,24,"{'viewCount': '2509829', 'likeCount': '330360', 'favoriteCount': '0', 'commentCount': '11863'}","{'viewCount': '3806400626', 'subscriberCount': '27300000', 'hiddenSubscriberCount': False, 'videoCount': '577'}"
90,قضيت 24 ساعه في اغلى فندق في مدينتي | حللت كل ريال 😁,اميره ستار -  Amira Star,UClrOqBa5nNLHcV6hiB_eiuw,2022-11-19T10:19:27Z,PT26M11S,BH,Bahrain,26,"{'viewCount': '915223', 'likeCount': '40287', 'favoriteCount': '0', 'commentCount': '2728'}","{'viewCount': '63027010', 'subscriberCount': '620000', 'hiddenSubscriberCount': False, 'videoCount': '85'}"
91,تحدي الثلاثين نسخة كأس العالم| طلحة أحمد يواجه سهيل الحويك🔥,M12 ALFOUZAN - قدم الكرة,UCqe2V_eejw-b5SeOw63TQNw,2022-11-18T15:24:20Z,PT29M12S,BH,Bahrain,17,"{'viewCount': '805824', 'likeCount': '93891', 'favoriteCount': '0', 'commentCount': '1874'}","{'viewCount': '70894383', 'subscriberCount': '1120000', 'hiddenSubscriberCount': False, 'videoCount': '65'}"
92,مين قال للثاني بحبك اول ؟ 🥵,Ghaith Marwan غيث مروان,UCFGZTrhn2GbEsgQ8-12-rIA,2022-11-17T15:19:16Z,PT9M43S,BH,Bahrain,27,"{'viewCount': '4806539', 'likeCount': '341880', 'favoriteCount': '0', 'commentCount': '16243'}","{'viewCount': '845538690', 'subscriberCount': '4810000', 'hiddenSubscriberCount': False, 'videoCount': '261'}"
93,تحدي فيفا كأس العالم - أقوى بطولة للتاريخ !! FIFA 23,Saud Brothers Gaming,UCsx34Mgq868blrmlALy9lJQ,2022-11-18T10:30:03Z,PT25M16S,BH,Bahrain,22,"{'viewCount': '1261969', 'likeCount': '65168', 'favoriteCount': '0', 'commentCount': '2167'}","{'viewCount': '356493747', 'subscriberCount': '4280000', 'hiddenSubscriberCount': False, 'videoCount': '113'}"
94,محمود التركي - حاسد روحي ( حصريا ) | 2022 | Mahmoud Al Turky - Hasid Ruhi,Mahmoud Al Turky l محمود التركي,UCIsJg7LGbGH66m1ngFGqDCg,2022-11-10T14:00:04Z,PT3M33S,BH,Bahrain,10,"{'viewCount': '6851356', 'likeCount': '123192', 'favoriteCount': '0', 'commentCount': '6037'}","{'viewCount': '412764632', 'subscriberCount': '1260000', 'hiddenSubscriberCount': False, 'videoCount': '27'}"
95,اخر شخص تنكسر بيضته يفوز ! 🥚 (اقوى درع 🛡),POWR eSports,UCm6dEXyAMIy0njEOW-suLww,2022-11-18T10:00:41Z,PT21M19S,BH,Bahrain,20,"{'viewCount': '1702662', 'likeCount': '134417', 'favoriteCount': '0', 'commentCount': '3643'}","{'viewCount': '274577736', 'subscriberCount': '2280000', 'hiddenSubscriberCount': False, 'videoCount': '270'}"
96,موقف سارة من معجبات غيث مروان,صباح الخير يا عرب,UCAxlHA5CgHE_53PVKqVA1Hw,2022-11-17T09:56:13Z,PT9M24S,BH,Bahrain,1,"{'viewCount': '1660178', 'likeCount': '77858', 'favoriteCount': '0', 'commentCount': '1236'}","{'viewCount': '208163140', 'subscriberCount': '1260000', 'hiddenSubscriberCount': False, 'videoCount': '8416'}"
97,قررت اني اقلد شخصيات اعضاء باور 😅! (جبت العيد 😂💔),POWR Ecnnu,UCbvO3w6mwFm9XwiRjAxXGqw,2022-11-17T10:15:01Z,PT13M58S,BH,Bahrain,20,"{'viewCount': '819011', 'likeCount': '66569', 'favoriteCount': '0', 'commentCount': '1067'}","{'viewCount': '6727599', 'subscriberCount': '288000', 'hiddenSubscriberCount': False, 'videoCount': '22'}"
98,ميمز كاس العالم 😂 (رسميًا طفرت💔),xSMA333,UCTGjKq1PZRXFMdsM1C39BMg,2022-11-18T09:45:07Z,PT11M37S,BH,Bahrain,20,"{'viewCount': '359597', 'likeCount': '43815', 'favoriteCount': '0', 'commentCount': '776'}","{'viewCount': '145817429', 'subscriberCount': '1770000', 'hiddenSubscriberCount': False, 'videoCount': '153'}"
99,هل منتجات التخسيس فعلا بتنحف؟,Ahmad Aburob ,UCQB9yZWLvcSNI9ruw74iF8Q,2022-11-16T16:24:42Z,PT9M12S,BH,Bahrain,24,"{'viewCount': '1979894', 'likeCount': '169077', 'favoriteCount': '0', 'commentCount': '5139'}","{'viewCount': '991227855', 'subscriberCount': '6060000', 'hiddenSubscriberCount': False, 'videoCount': '353'}"
100,كيف تعيش يومك كامل بلون ابيض و اسود !؟😳,POWER Rakan,UCi2pntVKiXpmrEIrZtiytjg,2022-11-16T13:31:14Z,PT17M25S,BH,Bahrain,22,"{'viewCount': '1030304', 'likeCount': '79933', 'favoriteCount': '0', 'commentCount': '1185'}","{'viewCount': '72123024', 'subscriberCount': '839000', 'hiddenSubscriberCount': False, 'videoCount': '131'}"
101,ملخص مباراة السنغال والإكوادور | السنغال تتخطّى الإكوادور وتعبر إلى ثمن النهائي,beIN SPORTS,UCJUCcJUeh0Cz2xyKwkw5Q1w,2022-11-29T17:21:00Z,PT3M17S,DZ,Algeria,17,"{'viewCount': '1434554', 'likeCount': '29169', 'favoriteCount': '0', 'commentCount': '1717'}","{'viewCount': '662059394', 'subscriberCount': '8500000', 'hiddenSubscriberCount': False, 'videoCount': '3913'}"
102,خطوة نحو الأمام❤️وش رحت ندير ⁉️ روتين شتوي تحفيزي❤️,Amira Omari,UCDloHcFcUmVP3Cu5LD7a0GQ,2022-11-29T18:30:31Z,PT13M51S,DZ,Algeria,24,"{'viewCount': '116377', 'likeCount': '5722', 'favoriteCount': '0', 'commentCount': '646'}","{'viewCount': '67671393', 'subscriberCount': '912000', 'hiddenSubscriberCount': False, 'videoCount': '204'}"
103,عزمنا أصحابنا على منسف أردني 😳شوفو شو صار😂 اقوى مقلب 😂,Mix & douha - مكس و ضحى,UC-B-lno1COMej2JDwDd3kfA,2022-11-29T18:23:45Z,PT10M16S,DZ,Algeria,22,"{'viewCount': '757149', 'likeCount': '105602', 'favoriteCount': '0', 'commentCount': '2489'}","{'viewCount': '20041184', 'subscriberCount': '864000', 'hiddenSubscriberCount': False, 'videoCount': '15'}"
104,ملخص مباراة البرتغال والأوروغواي - البرتغال تهزم أوروغواي وتبلغ ثمن النهائي,beIN SPORTS,UCJUCcJUeh0Cz2xyKwkw5Q1w,2022-11-28T21:28:44Z,PT4M56S,DZ,Algeria,17,"{'viewCount': '2581021', 'likeCount': '49702', 'favoriteCount': '0', 'commentCount': '1324'}","{'viewCount': '662059394', 'subscriberCount': '8500000', 'hiddenSubscriberCount': False, 'videoCount': '3913'}"
105,مشاعر مؤثرة لحظة استقبال العائلة لنا بعد العودة من السفر | صاروا يبكوا 🥺,عصومي ووليد - Assomi & Waleed,UCPoGWDam0BC4nGe5aomgd2Q,2022-11-29T17:08:55Z,PT10M42S,DZ,Algeria,24,"{'viewCount': '825868', 'likeCount': '50918', 'favoriteCount': '0', 'commentCount': '1852'}","{'viewCount': '1808651844', 'subscriberCount': '8650000', 'hiddenSubscriberCount': False, 'videoCount': '445'}"
106,صيد الصقور في قطر - Falconry in Qatar 🇶🇦🦅,Khoubai,UCJgfj0DxWN0k1UuB5wiDf8A,2022-11-29T17:15:02Z,PT11M37S,DZ,Algeria,22,"{'viewCount': '88771', 'likeCount': '9981', 'favoriteCount': '0', 'commentCount': '696'}","{'viewCount': '78168950', 'subscriberCount': '1550000', 'hiddenSubscriberCount': False, 'videoCount': '85'}"
107,اخيرا فرشت اوضه النوم الجديده بتاعت حماتي 💃بقي عندها اوضه تفتخر بيها بكت من الفرحة 🥺,شروق علام,UCHLJsqHk_EEULrcbVp9UV7A,2022-11-29T20:50:06Z,PT23M34S,DZ,Algeria,22,"{'viewCount': '715351', 'likeCount': '46415', 'favoriteCount': '0', 'commentCount': '5140'}","{'viewCount': '76386197', 'subscriberCount': '435000', 'hiddenSubscriberCount': False, 'videoCount': '291'}"
108,تحدي الثلاثين نسخة كأس العالم|كلاسيكو عبدالله النعيمي ومحمد سهيل 🔥,M12 ALFOUZAN - قدم الكرة,UCqe2V_eejw-b5SeOw63TQNw,2022-11-30T10:00:04Z,PT28M42S,DZ,Algeria,17,"{'viewCount': '282450', 'likeCount': '44190', 'favoriteCount': '0', 'commentCount': '667'}","{'viewCount': '70894383', 'subscriberCount': '1120000', 'hiddenSubscriberCount': False, 'videoCount': '65'}"
109,اغرب هدايا وصلتني في عيد ميلادي !!,elbasha _ برهوم باشا,UCAtqXkFpdm_wqYQdIPoARog,2022-11-29T14:30:06Z,PT17M36S,DZ,Algeria,22,"{'viewCount': '266272', 'likeCount': '38357', 'favoriteCount': '0', 'commentCount': '1422'}","{'viewCount': '11541026', 'subscriberCount': '730000', 'hiddenSubscriberCount': False, 'videoCount': '18'}"
110,بودكاست | كيف قررنا نتحجب والصعوبات اللي واجهناها,Keana Land - كيانا لاند,UCyaezOQyzDI_hkGCdSbYZBg,2022-11-29T15:11:26Z,PT26M39S,DZ,Algeria,24,"{'viewCount': '177231', 'likeCount': '23038', 'favoriteCount': '0', 'commentCount': '3357'}","{'viewCount': '21832190', 'subscriberCount': '450000', 'hiddenSubscriberCount': False, 'videoCount': '88'}"
111,ITZY “Cheshire” M/V @ITZY,JYP Entertainment,UCaO6TYtlC8U5ttz62hTrZgg,2022-11-30T08:58:09Z,PT3M8S,DZ,Algeria,10,"{'viewCount': '3375142', 'likeCount': '537367', 'favoriteCount': '0', 'commentCount': '30969'}","{'viewCount': '18109940685', 'subscriberCount': '26000000', 'hiddenSubscriberCount': False, 'videoCount': '1592'}"
112,تحدي لا تجيبها في الكوب الغلط !! ❌ 🥤,Ghaith Marwan غيث مروان,UCFGZTrhn2GbEsgQ8-12-rIA,2022-11-28T15:18:10Z,PT10M43S,DZ,Algeria,27,"{'viewCount': '1109762', 'likeCount': '102920', 'favoriteCount': '0', 'commentCount': '7250'}","{'viewCount': '845538690', 'subscriberCount': '4810000', 'hiddenSubscriberCount': False, 'videoCount': '261'}"
113,اغرب لعبة غميضة في بيتي | اكتشفنا اماكن جديدة 😱,Narins Beauty,UCWXYdNyGX01rnTB-tQci8JQ,2022-11-29T15:26:20Z,PT11M58S,DZ,Algeria,24,"{'viewCount': '987309', 'likeCount': '76090', 'favoriteCount': '0', 'commentCount': '4627'}","{'viewCount': '2115185041', 'subscriberCount': '13700000', 'hiddenSubscriberCount': False, 'videoCount': '418'}"
114,ملخص مباراة ويلز وإنكلترا | المنتخب الإنكليزي يتأهل إلى ثمن النهائي متصدراً للمجموعة الثانية,beIN SPORTS,UCJUCcJUeh0Cz2xyKwkw5Q1w,2022-11-29T21:23:19Z,PT5M2S,DZ,Algeria,17,"{'viewCount': '1388618', 'likeCount': '27587', 'favoriteCount': '0', 'commentCount': '896'}","{'viewCount': '662059394', 'subscriberCount': '8500000', 'hiddenSubscriberCount': False, 'videoCount': '3913'}"
115,ضاع عمرك وأنت تحضري الكيك في الفرن ديري كلشي في الكسكاس وأضيفي هدا المكون السحري ما راح تصدق,وصفات لالة فاطمة Wasafat Lalla Fatima,UC-UVfTCPQaYPowrDMWPe6ow,2022-11-28T14:05:54Z,PT8M36S,DZ,Algeria,22,"{'viewCount': '440732', 'likeCount': '10581', 'favoriteCount': '0', 'commentCount': '397'}","{'viewCount': '464026283', 'subscriberCount': '2850000', 'hiddenSubscriberCount': False, 'videoCount': '516'}"
